Date,Nifty 50,Nifty Bank,Nifty IT,Nifty FMCG,Nifty Auto,Nifty Pharma,Nifty Metal,Nifty Realty,Nifty Energy,Nifty Infra,Nifty PSU Bank,Nifty MNC,Nifty Service,Nifty Media,Nifty Commodities
2012-10-08,5676.0,11362.068359375,6207.9501953125,14418.25,4355.89990234375,5595.5498046875,2759.699951171875,250.8000030517578,8003.9501953125,2534.949951171875,3340.35009765625,5792.7001953125,6725.85009765625,1570.0999755859375,2492.14990234375
2012-10-09,5704.60009765625,11445.966796875,6274.7998046875,14575.4501953125,4347.64990234375,5679.2001953125,2768.75,252.25,7975.2998046875,2544.60009765625,3350.60009765625,5843.9501953125,6756.25,1567.449951171875,2500.64990234375
2012-10-10,5652.14990234375,11291.369140625,6225.7998046875,14572.75,4314.39990234375,5637.0,2743.25,240.0500030517578,7906.9501953125,2505.64990234375,3289.25,5797.75,6667.39990234375,1525.949951171875,2471.39990234375
2012-10-11,5708.0498046875,11431.1669921875,6268.7001953125,14694.2001953125,4337.85009765625,5598.60009765625,2787.60009765625,251.6999969482422,7965.75,2556.25,3362.85009765625,5826.89990234375,6739.9501953125,1536.199951171875,2500.60009765625
2012-10-12,5676.0498046875,11388.3173828125,6106.14990234375,14710.5,4314.64990234375,5622.2001953125,2787.550048828125,249.0,7958.5498046875,2546.89990234375,3345.0,5841.85009765625,6667.2998046875,1546.3499755859375,2508.300048828125
2012-10-15,5687.25,11441.6669921875,6060.4501953125,14807.650390625,4303.14990234375,5643.75,2786.10009765625,250.35000610351562,7991.4501953125,2546.39990234375,3363.60009765625,5847.35009765625,6670.64990234375,1538.5,2514.699951171875
2012-10-16,5648.0,11347.8681640625,6050.85009765625,14793.099609375,4258.35009765625,5606.2998046875,2738.699951171875,242.25,7922.2998046875,2511.699951171875,3307.0,5836.75,6642.14990234375,1551.5999755859375,2483.85009765625
2012-10-17,5660.25,11358.1181640625,6045.14990234375,14844.7001953125,4278.39990234375,5626.4501953125,2726.949951171875,240.89999389648438,7912.4501953125,2534.300048828125,3297.85009765625,5838.7998046875,6661.25,1595.0,2481.050048828125
2012-10-18,5718.7001953125,11586.21484375,6088.85009765625,14945.5,4334.4501953125,5613.0498046875,2757.25,248.10000610351562,7949.2001953125,2562.39990234375,3400.25,5849.64990234375,6749.0498046875,1603.9000244140625,2497.10009765625
2012-10-19,5684.25,11491.06640625,6067.0,15063.349609375,4297.39990234375,5590.0498046875,2720.800048828125,245.64999389648438,7870.9501953125,2534.5,3382.60009765625,5811.35009765625,6697.85009765625,1596.4000244140625,2470.800048828125
2012-10-22,5717.14990234375,11607.265625,6112.7998046875,15006.150390625,4295.39990234375,5642.5498046875,2723.300048828125,246.64999389648438,7940.7001953125,2566.60009765625,3359.14990234375,5813.75,6744.4501953125,1570.800048828125,2478.949951171875
2012-10-23,5691.39990234375,11578.015625,6063.14990234375,14890.349609375,4263.4501953125,5631.4501953125,2700.550048828125,245.0500030517578,7893.2001953125,2568.89990234375,3346.60009765625,5808.0,6715.39990234375,1564.5,2465.64990234375
2012-10-25,5705.2998046875,11614.365234375,6051.7001953125,14913.25,4286.60009765625,5603.85009765625,2685.64990234375,241.10000610351562,7897.10009765625,2568.199951171875,3312.10009765625,5782.9501953125,6733.4501953125,1557.300048828125,2462.89990234375
2012-10-29,5665.60009765625,11472.0166015625,6032.4501953125,14613.099609375,4324.14990234375,5570.0498046875,2676.5,236.35000610351562,7874.2001953125,2528.449951171875,3222.89990234375,5705.35009765625,6674.14990234375,1479.800048828125,2456.199951171875
2012-10-30,5597.89990234375,11202.8701171875,6066.10009765625,14550.5,4263.7001953125,5566.4501953125,2636.10009765625,230.9499969482422,7802.25,2489.39990234375,3091.89990234375,5723.75,6597.5,1484.0,2421.25
2012-10-31,5619.7001953125,11268.6689453125,6087.85009765625,14523.5,4329.39990234375,5667.0498046875,2665.75,234.14999389648438,7785.64990234375,2485.85009765625,3140.050048828125,5741.10009765625,6636.85009765625,1542.699951171875,2426.5
2012-11-01,5645.0498046875,11314.91796875,6101.85009765625,14414.150390625,4427.64990234375,5713.2998046875,2690.0,238.0,7785.0,2514.25,3170.75,5720.2998046875,6674.0,1539.300048828125,2438.85009765625
2012-11-02,5697.7001953125,11460.3173828125,6163.4501953125,14502.25,4488.7001953125,5736.7998046875,2707.050048828125,239.5,7828.2998046875,2540.64990234375,3236.64990234375,5723.39990234375,6736.4501953125,1559.699951171875,2455.0
2012-11-05,5704.2001953125,11475.0166015625,6144.2001953125,14670.150390625,4463.85009765625,5756.5,2684.10009765625,238.89999389648438,7807.89990234375,2531.64990234375,3218.85009765625,5733.0498046875,6735.25,1572.6500244140625,2449.199951171875
2012-11-06,5724.39990234375,11538.916015625,6139.5,14687.849609375,4445.0,5798.64990234375,2681.550048828125,243.9499969482422,7837.10009765625,2538.300048828125,3245.949951171875,5747.89990234375,6767.85009765625,1578.0,2457.85009765625
2012-11-07,5760.10009765625,11665.3642578125,6192.75,14753.0498046875,4478.0,5805.0,2690.14990234375,251.1999969482422,7811.14990234375,2547.10009765625,3332.800048828125,5770.0,6837.60009765625,1592.050048828125,2460.949951171875
2012-11-08,5738.75,11613.4150390625,6163.0498046875,14782.2001953125,4515.0,5766.64990234375,2691.300048828125,256.0,7758.7998046875,2531.550048828125,3366.449951171875,5759.39990234375,6807.60009765625,1584.25,2452.89990234375
2012-11-09,5686.25,11475.4658203125,6110.4501953125,14744.650390625,4495.25,5751.5498046875,2653.0,252.14999389648438,7660.85009765625,2507.10009765625,3266.050048828125,5729.35009765625,6741.75,1548.199951171875,2423.5
2012-11-12,5683.7001953125,11583.71484375,6138.64990234375,14838.9501953125,4490.85009765625,5750.89990234375,2633.699951171875,254.60000610351562,7640.85009765625,2504.5,3301.60009765625,5709.10009765625,6783.0498046875,1544.4000244140625,2410.25
2012-11-15,5631.0,11521.2666015625,6000.5,14713.9501953125,4441.0498046875,5683.85009765625,2601.550048828125,260.0,7631.85009765625,2523.050048828125,3263.14990234375,5713.0498046875,6749.2001953125,1638.949951171875,2382.85009765625
2012-11-16,5574.0498046875,11335.3681640625,6030.5,14510.349609375,4374.10009765625,5658.85009765625,2588.050048828125,250.4499969482422,7575.5498046875,2503.800048828125,3189.199951171875,5628.35009765625,6683.2998046875,1603.25,2366.10009765625
2012-11-19,5571.39990234375,11306.818359375,6013.85009765625,14644.849609375,4413.7001953125,5624.5498046875,2568.800048828125,250.39999389648438,7550.2998046875,2498.199951171875,3164.35009765625,5622.5,6659.2001953125,1593.75,2351.10009765625
2012-11-20,5571.5498046875,11318.16796875,5990.85009765625,14620.2998046875,4439.7998046875,5631.0498046875,2549.550048828125,242.39999389648438,7509.5498046875,2483.5,3121.699951171875,5621.4501953125,6674.2998046875,1578.0,2335.699951171875
2012-11-21,5614.7998046875,11465.216796875,6043.60009765625,14821.650390625,4437.4501953125,5689.2998046875,2567.800048828125,248.64999389648438,7518.25,2483.449951171875,3138.14990234375,5641.89990234375,6719.5498046875,1604.300048828125,2345.5
2012-11-22,5627.75,11508.2158203125,6087.9501953125,14905.900390625,4428.9501953125,5694.4501953125,2585.10009765625,249.3000030517578,7492.14990234375,2501.5,3179.949951171875,5644.0498046875,6747.14990234375,1618.5999755859375,2352.60009765625
2012-11-23,5626.60009765625,11475.666015625,6099.10009765625,14915.4501953125,4443.5,5680.85009765625,2582.699951171875,247.89999389648438,7507.0498046875,2496.800048828125,3169.300048828125,5654.5,6745.0,1650.449951171875,2347.64990234375
2012-11-26,5635.89990234375,11432.3173828125,6174.4501953125,15091.7001953125,4434.5,5698.39990234375,2600.35009765625,248.75,7501.2998046875,2522.14990234375,3167.64990234375,5695.89990234375,6762.60009765625,1665.5,2350.199951171875
2012-11-27,5727.4501953125,11657.2646484375,6252.2998046875,15417.650390625,4480.64990234375,5748.0498046875,2637.550048828125,257.6000061035156,7569.89990234375,2565.300048828125,3207.949951171875,5754.60009765625,6887.60009765625,1676.300048828125,2375.35009765625
2012-11-29,5825.0,11992.66015625,6226.60009765625,15586.25,4566.9501953125,5833.85009765625,2657.25,266.8999938964844,7671.9501953125,2594.85009765625,3242.550048828125,5801.75,7014.0498046875,1696.699951171875,2406.35009765625
2012-11-30,5879.85009765625,12158.7587890625,6263.25,15551.849609375,4556.0,5869.75,2711.300048828125,266.54998779296875,7740.2998046875,2629.60009765625,3324.699951171875,5766.64990234375,7109.60009765625,1682.800048828125,2444.199951171875
2012-12-03,5870.9501953125,12103.759765625,6269.85009765625,15514.75,4568.4501953125,5854.85009765625,2728.39990234375,270.3999938964844,7763.25,2630.89990234375,3345.550048828125,5780.25,7080.75,1702.5999755859375,2460.050048828125
2012-12-04,5889.25,12197.0087890625,6233.85009765625,15530.5498046875,4550.64990234375,5870.0,2726.39990234375,272.70001220703125,7896.85009765625,2643.949951171875,3395.550048828125,5762.39990234375,7116.75,1735.199951171875,2466.699951171875
2012-12-05,5900.5,12281.45703125,6149.4501953125,15550.0498046875,4554.39990234375,5870.7998046875,2763.14990234375,279.95001220703125,7932.35009765625,2640.5,3448.64990234375,5771.25,7106.39990234375,1746.449951171875,2476.75
2012-12-06,5930.89990234375,12427.4052734375,6063.7001953125,15635.349609375,4592.10009765625,5875.5,2778.050048828125,285.5,8007.25,2657.39990234375,3501.85009765625,5787.2998046875,7132.7001953125,1764.1500244140625,2495.64990234375
2012-12-07,5907.39990234375,12363.556640625,6006.25,15610.2998046875,4618.14990234375,5887.14990234375,2765.10009765625,280.6499938964844,7954.75,2654.050048828125,3510.10009765625,5771.0,7088.35009765625,1743.0,2485.89990234375
2012-12-10,5908.89990234375,12381.5068359375,5969.4501953125,15679.25,4604.2998046875,5955.0498046875,2771.0,283.8500061035156,7896.9501953125,2638.75,3570.35009765625,5772.0498046875,7102.75,1727.050048828125,2477.60009765625
2012-12-11,5898.7998046875,12344.4560546875,5917.60009765625,15795.7001953125,4605.0,5973.2998046875,2752.0,277.8500061035156,7817.89990234375,2617.89990234375,3534.050048828125,5794.0,7077.64990234375,1694.949951171875,2465.25
2012-12-12,5888.0,12301.5576171875,5935.9501953125,15778.099609375,4647.39990234375,5984.9501953125,2734.949951171875,278.1499938964844,7828.2001953125,2601.89990234375,3522.5,5740.89990234375,7050.64990234375,1706.5,2449.550048828125
2012-12-13,5851.5,12269.0078125,5909.5,15355.150390625,4685.5498046875,5950.2001953125,2704.35009765625,272.25,7828.64990234375,2580.199951171875,3470.0,5693.25,7028.39990234375,1704.6500244140625,2430.800048828125
2012-12-14,5879.60009765625,12424.5556640625,5947.75,15368.849609375,4714.2998046875,5918.89990234375,2755.550048828125,274.75,7851.2001953125,2579.35009765625,3551.89990234375,5694.9501953125,7070.10009765625,1711.550048828125,2456.39990234375
2012-12-17,5857.89990234375,12427.3056640625,5877.2001953125,15283.599609375,4744.60009765625,5945.25,2795.89990234375,276.3500061035156,7828.7998046875,2567.300048828125,3585.10009765625,5726.2001953125,7023.89990234375,1728.3499755859375,2470.0
2012-12-18,5896.7998046875,12477.0048828125,5902.2001953125,15334.349609375,4769.39990234375,5985.0,2856.699951171875,282.95001220703125,7822.75,2608.39990234375,3626.10009765625,5744.5498046875,7079.7001953125,1783.25,2494.75
2012-12-19,5929.60009765625,12510.1044921875,5976.25,15264.900390625,4847.2998046875,6084.64990234375,2904.10009765625,284.5,7900.4501953125,2605.25,3631.85009765625,5774.0,7100.35009765625,1777.5,2525.89990234375
2012-12-20,5916.39990234375,12486.3544921875,5994.9501953125,15282.849609375,4814.2001953125,6072.39990234375,2941.050048828125,283.70001220703125,7879.5498046875,2590.5,3647.300048828125,5804.75,7098.7998046875,1788.9000244140625,2525.85009765625
2012-12-21,5847.7001953125,12314.90625,5981.2998046875,15193.900390625,4752.89990234375,5972.14990234375,2894.85009765625,273.54998779296875,7763.0498046875,2536.949951171875,3570.25,5733.9501953125,7028.75,1752.25,2486.949951171875
2012-12-24,5855.75,12317.556640625,6037.25,15222.349609375,4773.9501953125,6010.85009765625,2881.449951171875,275.45001220703125,7735.4501953125,2540.64990234375,3565.800048828125,5743.2998046875,7055.0498046875,1787.5999755859375,2479.75
2012-12-26,5905.60009765625,12479.3046875,6023.60009765625,15305.0498046875,4792.60009765625,6061.10009765625,2896.60009765625,279.70001220703125,7805.25,2586.800048828125,3624.64990234375,5743.5498046875,7114.89990234375,1788.0,2497.10009765625
