Year,1,2,3,4,5,6,7,8,9,10,11,12
2007,,,,,,,,,,0.0,0.0,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,-1.2278150958693668,9.222829429115764,-2.8136255321024928,-4.664699671458528,-1.924497810874981,-4.90884468053101,-6.476939028667161,0.9684750109841156,6.400806523284741,-9.058554356783855,-6.909538970067242
2012,13.2310054980604,3.711006903844849,-7.64586781961153,-0.7132322716345785,-5.727480057927636,6.6437673910357375,0.3208085810631589,0.6937378416829842,5.924381190259997,-3.543265670094964,-0.5824831353205107,2.4172202934948706
2013,7.004194251851592,-7.706320138278566,-3.5439003747733677,5.079786766288152,-1.0459855449651556,1.864468110734463,-3.523786930752637,-4.363940366113017,1.8353933942855116,7.780072776830393,-3.7160265338839205,2.0791044381783808
2014,-5.588358284055639,-1.226000887914036,12.193992643965256,-0.22390902385724942,16.32454429412782,3.1130095196534757,-4.5939959205277825,1.245991272803737,-3.6748323748572065,5.215548855024044,-3.0085416818020905,-8.709702081007864
2015,3.2375098352426024,-2.9101082832516667,-4.581428506192697,0.8167710318540689,1.8765518573528928,4.769625765116459,-2.036451143434481,-12.240220586768158,-0.060167388087761786,5.999950282974864,1.7705112214527752,4.141210268114404
2016,-0.7834252054409241,-10.003693276219227,9.912124856180359,-0.23679723280617404,-0.374199923266072,3.9638299135413613,6.970052351228206,3.777990367196371,0.9577106056867013,3.444474262110364,-1.5189854065000397,3.3464259588690037
2017,3.9195700122465427,6.427207595745044,2.5395679216906997,5.2782679532126675,-2.7553148920498094,-2.7273145643753383,10.592306805142936,2.501330207314423,-2.869946651669497,13.611503889306942,-2.6638031278237495,0.8824955706176807
2018,1.4362136626367983,-3.1998173077280367,-5.555534228667125,4.207610656485827,-1.7919194271690198,-1.4053475883310518,13.626362760787636,4.0448297500194075,-0.4174319906585011,-12.38342227754713,4.1488117596352625,0.07609223652611519
2019,3.1957125356788074,0.17271608671809435,10.567871242028538,0.7049345417925457,0.3657552083333293,-3.1010806945571567,-9.268823861942387,-1.2170802670113945,7.7828546254932185,6.351285067733059,-1.5406871463725103,-1.995731850165705
2020,-6.722321679985576,-8.004689195363902,-18.510362679474035,18.253527086426026,-0.7160953416944227,10.22969874574098,6.339022879220391,1.934134826687206,-3.705802884846443,-0.32708160994858737,8.50625473234572,4.1266096274859
2021,-4.5105617059388425,16.30123633734435,-3.2365172395695585,-0.8468471622811946,9.653882511801704,0.25591806196523237,-4.481041561546184,7.159279926265838,12.660865667866016,1.6516743853888016,-1.7759021417626752,-0.8390493398459653
2022,10.392388111455396,-3.0893819172340464,6.6491564820823745,10.73561455590195,-10.327464676894893,-2.077132484522115,3.62387394955892,8.017785790269683,-8.977918905335446,4.266200607652104,2.5544878345291178,-5.425716131552971
2023,-8.335377444921665,-8.565795854681934,5.221779191504572,4.032977319232489,0.5940706495755066,3.438451436247947,8.734640093231839,-4.210605096243247,6.215464516349467,-1.9643661871951879,9.37033731939736,14.24531346746103
2024,9.800239757576644,5.687384347447488,0.4701621157114255,3.449710159116659,-0.27547265667525744,3.809912232489965,5.498075113794254,-0.747167718937991,0.5925872892566186,-10.711275683278942,-4.630813575861326,-6.11947688569675
2025,-3.6735229444487816,-11.439393293331523,11.837675291895344,1.995734396980331,4.78204623624634,1.9220064110792467,-3.971981634712285,-4.207465982864456,4.04594138949641,3.6466102896122843,-2.005870151356093,-2.115156919530148
