Year,1,2,3,4,5,6,7,8,9,10,11,12
2007,,,,,,,,,,0.0,0.0,0.0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,0.0,-1.0457915769583215,7.9626711913707515,-1.5323304894476864,-11.316195606865985,0.7198961383103386,-1.9183372673662213,-15.290320707233251,-1.6744500178934918,0.9561557681702304,-8.118475118873947,-12.01071336990207
2012,25.836023081502233,8.42131056777089,-5.011641158422863,-2.1166330216936147,-6.964040604216459,5.741720011794027,-9.253916215058556,-8.072887371284644,23.91284361496737,-6.809614220859917,5.880476408733104,10.488163031041854
2013,0.6887365792105138,-15.19722769989852,-2.824717684682032,7.887135903666342,-7.702828494398295,-9.597708130057104,-13.918658054091237,-15.737328698944076,7.248015452671597,16.306311077335668,0.9244693322004061,1.9916640706007849
2014,-14.825760979042702,-0.6432345508844528,26.642770050578022,8.56261327157275,22.63088373464919,6.30005351541072,-9.347990128043282,-0.8026399486452784,-3.206415745599467,10.633030172784075,14.539874242537042,-0.1286609958662588
2015,-5.219822071782021,-5.187260558677165,-11.107639443268635,2.1757036546214747,1.3344429402752933,-8.57806740413345,5.687383075190278,-6.199073713966485,-3.1731414954454085,-2.228319445845095,6.787805716695816,-11.46862125050766
2016,-19.959499403904125,-11.144556886807832,20.217465049425275,-0.20008176734707117,2.0744236066763344,9.229381701573303,5.060546874999994,8.645080458362543,0.618891480336492,1.5225391967545798,0.06923964177341091,-6.211668501336687
2017,6.450372154803818,3.5282812718954393,7.310541873531395,3.7628295666431333,-3.9597776774489613,-6.0323243196830685,12.722570218894136,-11.588834020382933,-7.5672580124698126,24.395972470318462,1.9131902581422944,-4.04755052878304
2018,-0.5080339025296698,-16.374009578495286,-6.508815119036504,-0.5158970872416235,3.6788749061128723,-5.978443920511955,14.141142754791325,4.05649274225186,-18.550747966464332,7.976453938385375,-0.02229697901471317,5.927553914737871
2019,-2.014247123441548,-8.758014268082025,21.205807766497987,-8.66342629342548,6.257463768521121,-1.2917290938245451,-14.01899508786595,-10.22585388321996,-7.286607331204631,9.249812219992815,6.52555742097185,-5.449744168323467
2020,-6.270922918936628,-17.77012592994097,-31.905325235885375,0.09058182166299389,-14.795827157170738,26.379612804218276,-1.1415399222234557,8.058231933078908,-16.255282731205945,-1.3230017293771712,23.633480715118015,12.46791091593229
2021,3.500319470838731,31.8789467358801,-9.804169091217474,-4.752527875964163,18.127962591990034,3.7471852166416575,-3.0748749273650677,-4.352100098302259,6.335914735320047,13.77740467523314,-9.380033242843345,-1.1620413309691213
2022,17.85686512387745,-10.550755380794708,2.1761059590042153,1.207056946531715,-6.632105560295887,-5.4686322532920055,14.383404915160703,7.8421569620120035,-0.27802611699402346,15.56093652180719,15.59353212342629,7.943505709866905
2023,-7.224641835106771,-8.690767541359424,1.5799418629870887,12.149671349781732,-3.3100177415165466,1.9976734028848586,12.416660627796938,-3.3188606520251906,17.70906999433588,-6.159783853613865,2.160345731314095,13.339619030202332
2024,9.769923390409785,10.494849131590179,1.1169058674144638,8.539014558582192,-2.887347412913832,-0.27145687364609206,0.42085541142713456,-5.558377165842609,-3.287381670881173,-0.4558780538130969,1.315916624635527,-4.0087453998687845
2025,-3.415542433593022,-10.52981064057883,10.815445482662046,4.452056423092277,6.629982039818105,3.2454114441477833,-4.879619457354545,-1.3852150128011775,11.40755645077942,8.736839906417115,4.032700080404261,-1.8451162586913261
