Date,Nifty Bank,Nifty IT,Nifty FMCG,Nifty Auto,Nifty Pharma,Nifty Metal,Nifty Realty,Nifty Energy,Nifty Infra,Nifty PSU Bank,Nifty MNC,Nifty Service,Nifty Media,Nifty Commodities
2008-07-30,132.55348471228044,88.1579901310164,207.0129192317036,89.5785976754552,112.94590622298189,91.4178370627723,10.849531509339943,211.64413519218516,84.30604009127629,100.40573335208371,117.30258655181171,161.33409895908605,32.432514263565864,60.87538349921486
2008-07-31,132.7543148962927,87.57127641716777,206.01919948095306,89.14859542204509,112.40373437111512,90.97900594731668,10.797450732027901,210.62818431312144,83.90134758485111,99.92375782760506,116.73950141923505,160.55965028602645,32.276829149275336,60.58316467952864
2008-08-01,133.19484283454707,87.33492405567463,204.7318000943062,88.59151216302882,111.70133139580618,90.41048458256329,10.729978227111937,209.3119837066808,83.37705400594335,99.29934134184641,116.01000454271471,159.55632440271444,32.07513352986525,60.20458477413124
2008-08-04,133.98121173269598,87.00515927513358,202.79897203879128,87.75513911248017,110.64678360664625,89.55693901204917,10.628678854259876,207.33591514147793,82.58990951205115,98.36187802275643,114.91477951466686,158.0499881125126,31.772319223820197,59.63620648376078
2008-08-05,135.24317386800072,86.64819077190808,200.34766972229826,86.69441196170627,109.30935711852979,88.47443287382147,10.50020628442987,204.82977320215255,81.5916163034095,97.17294349795193,113.525764262806,156.13958246258758,31.388276055697986,58.91536273573363
2008-08-06,136.1380147395498,86.33539769577341,198.3838460887286,85.844626509523,108.23789819326639,87.6071995165026,10.397282435665856,202.82201563736197,80.79184885605218,96.22044665459298,112.41297578272346,154.60908998118884,31.080605702353573,58.337869711326924
2008-08-07,136.7784525397976,86.37899431893162,196.95243494119535,85.22522650410824,107.45692263949013,86.9750819098301,10.322262285205586,201.35858149253426,80.20890646753408,95.52618135690128,111.60187553522242,153.49352951962757,30.856347899354144,57.91694089744161
2008-08-08,137.32680348727087,86.38900949288359,195.7466674925006,84.70346700437435,106.79905791446505,86.44260957636672,10.259068104010991,200.12583906337088,79.71785750668812,94.94135812273994,110.91863488996798,152.55382292734657,30.667441476878327,57.562366138906825
2008-08-11,137.9604084897688,86.2280616417172,194.55481186613085,84.18772742619707,106.14878345668292,85.91628076627023,10.196603040376923,198.90731968664235,79.23247413741502,94.36328242263583,110.24327729253696,151.62495841839066,30.480714606179582,57.211882369100415
2008-08-12,138.02433963471077,86.15996169331494,194.3275012004626,84.08936559089322,106.02476313358748,85.81589935300477,10.184689705505217,198.67492371138704,79.13990183727007,94.25303184421843,110.11447311387674,151.4478054099433,30.445102063571586,57.145038116107074
2008-08-13,138.06109708566473,86.30619455041396,194.03549107732306,83.9630070165832,105.86544289354312,85.68694636805618,10.16938547693916,198.37638084648466,79.0209806740894,94.11140063265506,109.9490073889804,151.22022932300874,30.399353119404346,57.0591679767083
2008-08-14,137.98000629776084,86.54728575788701,193.65353207671814,83.79772577823974,105.65704669477707,85.51827155388732,10.149367034478086,197.98587680131723,78.8654278180757,93.92614227434342,109.73257269063409,150.92255219526902,30.33951197141613,56.94684696442995
2008-08-18,138.00052811997298,86.87881586626206,193.45689734206695,83.7126380269549,105.54976310889018,85.43143676985578,10.139061422841156,197.78484302758733,78.78534829509537,93.83077018448343,109.62115083799746,150.76930626329172,30.308705397314593,56.88902344826689
2008-08-19,138.55546720055423,87.03881677306234,192.85842805824709,83.45366849309497,105.22323925782563,85.16715003993396,10.10769569273951,197.17298501175316,78.54162159618997,93.5404996663262,109.28203193071177,150.30289333110318,30.21494379221366,56.71303420421272
2008-08-20,138.8326209161415,87.1070300476564,192.52899615508264,83.31111677204997,105.04350175651523,85.0216714284611,10.090430191500118,196.8361831806949,78.40746040789986,93.3807180838551,109.09536138629697,150.04615283653564,30.16333201388645,56.61615960567828
2008-08-21,138.91003957429993,87.28548520997491,192.69140796915872,83.38139558655516,105.13211337355933,85.09339321670204,10.098942182446612,197.00222841141138,78.47360264172572,93.45949131867481,109.18739103327938,150.17272737005518,30.188776916050735,56.66391933730942
2008-08-22,138.79525050411533,87.37245784751556,192.96818770785202,83.501163671316,105.28312394104903,85.21562039531511,10.113448187710658,197.28520016337683,78.58632122872665,93.5937354650964,109.34422655530555,150.38843376131786,30.232139730585953,56.74531074418538
2008-08-25,138.7132030936006,87.4745864064422,193.16151217721986,83.58481900513087,105.38860145167429,85.30099335129538,10.123580308593342,197.48284961580086,78.66505264571084,93.68750200485546,109.45377266665342,150.5390998607476,30.262427688620352,56.80216082511863
2008-08-26,138.39287238564694,87.6774923143619,193.68130550746815,83.80974389280216,105.67219983264219,85.53053642593686,10.150822637892418,198.01427156892024,78.87673855160371,93.93961298763274,109.74831033288602,150.94419722806063,30.34386320800702,56.95501417570484
2008-08-27,138.07861157259816,87.86168343179483,194.39519355082692,84.11865741403885,106.06169596794699,85.84579259966286,10.188237456490736,198.74413044981262,79.16746955635189,94.28586409500686,110.15283056430532,151.5005609789821,30.455707358771868,57.164944109431964
2008-08-28,137.72914844566623,88.03681324261434,195.39312825123602,84.55048355979868,106.60616748937366,86.28648505586251,10.240539138996999,199.7643905738194,79.57387860161055,94.76988396103229,110.71830407196002,152.27829454415294,30.61205282515747,57.45840240092429
2008-08-29,137.558481772266,88.29395137137918,195.92009859256527,84.77851408257006,106.89368163571275,86.5191975309068,10.268157614906423,200.30315009943982,79.78848734626233,95.02547594907021,111.01690854700165,152.68898526583376,30.69461275994351,57.61336626376043
2008-09-01,137.23174469790135,88.69942330905846,196.75050131707602,85.13784581821064,107.34674798827662,86.8859071123549,10.31167895917063,201.15213028455375,80.12666897108234,95.42823919129447,111.48745109973845,153.33615393448176,30.824711153353707,57.857559160034725
2008-09-02,137.36955281117085,89.12333258665645,196.89498741257916,85.20036781860948,107.42557936292599,86.94971282257609,10.319251464556476,201.29984876919494,80.18551095353119,95.49831806575318,111.5693232494873,153.4487581821617,30.847347650489645,57.9000475540282
2008-09-04,137.75218093776704,89.5546056592134,197.14278396585743,85.30759430396053,107.5607767524069,87.05914089603345,10.332238463255283,201.55318893471127,80.28642613424884,95.61850474176529,111.70973562928486,153.64187672663073,30.886169697338154,57.97291600236748
2008-09-05,138.35161229078832,89.70090055132921,197.3924044851431,85.41561005559392,107.69696929472362,87.1693744410908,10.345321055875198,201.80839387132352,80.3880841253762,95.73957608065382,111.85118154810621,153.83641676649933,30.9252775031807,58.0463208164109
2008-09-08,138.99157795563423,89.72125344402194,197.11411652323383,85.29518933272159,107.5451358431427,87.04648122431588,10.330736004745974,201.5238801547339,80.27475131426125,95.6046004134237,111.69349140075046,153.61953495181638,30.881678396769864,57.96448589293214
2008-09-09,139.48892383133833,89.77426078407576,196.79816874555596,85.15847246032492,107.37275525838787,86.9069572633607,10.314177205508011,201.20086411099757,80.1460815379472,95.45135892281313,111.51446155239867,153.37330321797594,30.832179163368828,57.871576512187936
2008-09-10,140.17459617722824,89.93494002618088,196.8471469762916,85.17966631258403,107.39947770004112,86.92858627054359,10.316744150892921,201.2509380644772,80.16602792921266,95.47511442171414,111.54221476302607,153.41147406621903,30.839852535508275,57.885979326225886
2008-09-11,141.19366205415812,90.15013086360504,196.82560074563395,85.1703428310609,107.38772211224327,86.91907135808843,10.315614914566536,201.2289098095687,80.15725322378664,95.46466403485817,111.53000572507825,153.39468215911478,30.836476908345855,57.87964332043883
2008-09-12,142.12313736160533,90.25935028914458,197.15778199988833,85.31408425087479,107.5689596549594,87.06576409537959,10.333024509089526,201.56852249917594,80.29253408568972,95.62577911194133,111.71823417223352,153.65356534159986,30.888519424854866,57.977326408620165
2008-09-15,142.98535424437736,90.23965529686957,198.07036466117304,85.70897687576128,108.06686324505766,87.46876470686443,10.380852897652096,202.50152112001473,80.6641835011678,96.06840139701781,112.23534347636935,154.36478038040264,31.031492869645877,58.24568559937319
2008-09-16,143.94866534440195,90.02788408403707,198.98256803537407,86.10370537560085,108.56455989675058,87.87159782346565,10.428661407807171,203.43413196850037,81.0356784519284,96.51083971967333,112.752237859832,155.07569982441782,31.17440689189554,58.51393325483285
2008-09-17,144.79348437013564,89.83258675889003,199.9955871237407,86.54205883533244,109.11726143528925,88.31895161329419,10.481753661950473,204.46981394277637,81.44823061627653,97.00217583939282,113.32625884235222,155.86518930389838,31.333115614784187,58.81182734629929
2008-09-18,145.84556897219883,89.48113871763319,200.63006848679174,86.81661151042279,109.46343341719917,88.59914143952358,10.515006782413,205.11848968667135,81.70662323944745,97.3099129931502,113.68578377094619,156.35966800307366,31.432519197582263,58.998406504944
2008-09-19,146.46911355292676,89.20629160745757,201.01071000611688,86.98132264847516,109.67111080035876,88.76723444802826,10.534956175779403,205.50764677635829,81.86163955102708,97.49453234460871,113.90147192669782,156.65631836081295,31.492153937049903,59.11034009126625
2008-09-22,147.0645914783342,88.90711895789765,201.4306261314129,87.16302868781285,109.90021634355492,88.95267129933596,10.556963948287457,205.9369571088794,82.0326504513398,97.69820072754439,114.13941479429685,156.98357711338,31.557941791130265,59.23382298914417
2008-09-23,147.18472795954426,88.47573832206716,202.6762518072911,87.7020356333109,110.57982765138452,89.50274520535717,10.622247096167502,207.21044945864597,82.53993168073869,98.30235606206604,114.8452408567385,157.95434694167835,31.753092763590903,59.60011868217134
2008-09-24,147.24197420086497,87.81822586983358,203.62666766448555,88.11329943274896,111.09837297057481,89.9224531264731,10.672058319678952,208.18212766556852,82.9269886705024,98.76332826363308,115.38378810665185,158.69504702226257,31.90199349867149,59.87960331532938
2008-09-25,147.4868162151835,87.13218423452284,204.45632926176296,88.47231046793031,111.55103496534636,90.28883542279856,10.715540821520662,209.03035014322657,83.26486847115375,99.16573204315499,115.85391070423918,159.34163809848368,32.03197578039331,60.12357827156051
2008-09-26,147.51343938482177,86.495695828468,206.1647571782032,89.21158112578246,112.48315040990471,91.04328488169351,10.805079399980627,210.776998372985,83.96062597726018,99.99435645203721,116.82198078546661,160.67308967917916,32.29963353322276,60.62596819475973
2008-09-29,147.49330062191524,85.72900691321288,208.37251153233305,90.16692024079431,113.68769753271415,92.01823914333826,10.920787639441782,213.03414378560348,84.85973424442412,101.06516495911187,118.07299109521736,162.39368789482907,32.645520277134736,61.27519285899091
2008-09-30,147.6313031814994,84.89908022735942,210.0771715400879,90.90456044979592,114.61775721252789,92.77102467679539,11.01012874209126,214.77693981242618,85.55395726919542,101.89196185096682,119.03892611436108,163.72220298172994,32.91258771534693,61.77647476976722
2008-10-01,147.90485986871468,84.0918251796224,211.30712737889712,91.43678674587531,115.28881908317894,93.31417871222455,11.074590634990424,216.0344117653626,86.05485695527295,102.48851697634088,119.73587296082984,164.68076062996857,33.10528370955727,62.13816250236137
2008-10-03,148.2790282839033,83.47321999450149,212.86684084671654,92.11170571103614,116.1397961706228,94.00295520112635,11.156335100396024,217.62901856222032,86.69005048153645,103.24501166825064,120.6196749222433,165.89631262497886,33.34964251324869,62.596820618264374
2008-10-06,148.7862705814001,82.92370906673953,214.83594716980397,92.96377708779217,117.21413732254668,94.87252141791787,11.25953581451989,219.6421769988918,87.49196930493311,104.20007073003087,121.73545680557183,167.43092213422582,33.658140500461414,63.17586710006636
2008-10-07,148.84452962406067,82.27612178185159,216.79236794268118,93.81035917526718,118.28155725926453,95.73648563862878,11.362071679912427,221.64236608894652,88.28872193624584,105.14897702619359,122.84405050056398,168.95564524691085,33.96465105476579,63.75118319761595
2008-10-08,148.92518633402884,81.39658577021939,218.9485932247828,94.74340063837913,119.45799020563194,96.68868443009247,11.475079284588599,223.84682964032098,89.16684498167383,106.19479282129087,124.06586218129213,170.63608463364932,34.30246478869487,64.38525493306992
2008-10-10,148.9292155255303,80.73705338106011,222.4632856270237,96.2642777789064,121.37560056511782,98.24078841735229,11.659284048741844,227.4401514325046,90.59820395033886,107.89949448659618,126.05744082888081,173.37523605443198,34.85310825525137,65.41880515139573
2008-10-13,149.55659515659275,80.09298597446967,225.58954844115064,97.61707372948652,123.08128438399855,99.62136014987,11.823131247429885,230.6363538344369,91.87137491532899,109.41579941900686,127.82891825984917,175.81166753947346,35.34289683311951,66.33813158008255
2008-10-14,150.21833316916477,79.65382636877565,228.5000661762303,98.87651250357655,124.66925804470853,100.90665788423995,11.97567126277016,233.61198458873284,93.0566836669309,110.82746333210704,129.47814508007303,178.07995957668658,35.798884837673356,67.19401479723543
2008-10-15,151.3836623328056,79.34846621052397,232.0139923049555,100.39705806234927,126.58645032663208,102.45842348166563,12.159835866586144,237.20452296461494,94.48773057060029,112.53179333822034,131.46928952352735,180.81851380745965,36.349408252897696,68.22733968086084
2008-10-16,152.872786390872,79.03062215154753,236.03944864650802,102.13895289392953,128.78273264633026,104.23608312388082,12.370809730339365,241.32003531680877,96.1270982244459,114.48422653683626,133.75028938898495,183.9557256016502,36.980072612877265,69.41108801628273
2008-10-17,154.3505843942787,78.82748170378044,241.07379918976315,104.31741626493636,131.529465973228,106.45927498740436,12.634659663236423,246.4670124761858,98.17733818197316,116.9259951961209,136.6029728955219,187.87921217318717,37.768799453732846,70.89151745579572
2008-10-20,155.990509224473,78.96615737527429,245.32867979387748,106.158587527134,133.85092179098976,108.3382494167882,12.857657635315396,250.81708168513143,99.91013889859202,118.98970411326093,139.01397459620856,191.19522419306958,38.43540749150584,72.1427315804027
2008-10-21,157.67019694988585,79.41620946064707,248.36122395295484,107.47082955612055,135.50547286673606,109.6774345693337,13.016593046349085,253.91746879315374,101.14514292830471,120.46055347543981,140.7323469326433,193.5586166869978,38.910513258137186,73.0344985742081
2008-10-22,158.97329289546062,79.9312396410874,252.73424606143297,109.36312299140505,137.89138649380965,111.60858081889361,13.24578280577598,258.38832252421605,102.92605678897421,122.58156357179605,143.21029278392902,196.96670147812054,39.59563041137805,74.32045405414696
2008-10-23,160.12790384094905,80.47792323595297,258.0547098733813,111.66539325079832,140.79422274672234,113.95812158989575,13.524627913541579,263.82781377181664,105.09281641489034,125.16210334097812,146.22510059936928,201.1131684635184,40.42918234190592,75.88501957086977
2008-10-24,161.20444040480953,81.34374704051358,265.7355974361014,114.98906570237709,144.9849022926557,117.35003611538635,13.92718265235069,271.6805352915824,108.22085894094396,128.8874995693489,150.57742789113732,207.09921551186963,41.63253958337328,78.14370457338207
2008-10-27,161.76068144311904,82.30570437515135,273.0154535953843,118.13920390847473,148.95677976839366,120.56485336775724,14.308719365502387,279.12325368265255,111.1855813722831,132.4183869124348,154.70251322580296,212.77272148612767,42.77306762190785,80.28446002555482
2008-10-29,162.28834768162983,83.49886634498986,278.7565234291118,120.6234787391028,152.08909797088228,123.10013565145984,14.609608403198775,284.9927605933648,113.5236328589505,135.20292967923547,157.95565483440492,217.24698489018556,43.67251549193228,81.97271131499613
2008-10-31,162.86414865435185,84.77127851701519,282.5597542008913,122.26921215727089,154.164134387392,124.77965948164896,14.808935441573265,288.8810758280707,115.0724991186603,137.04757868068413,160.11073195924772,220.2110067105423,44.268363986370005,83.09111074932784
2008-11-03,163.55206477790972,85.68735077723399,284.01172694491953,122.89750957346962,154.95632831419607,125.42085718189777,14.885033223757599,290.3655315657753,115.66381522020505,137.7518167964136,160.93348330785616,221.34259171132558,44.49584315484788,83.51808602193967
2008-11-04,164.17240034144805,86.05975186563883,285.9631340774327,123.7419221592791,156.02101281702656,126.28260735645357,14.987306324636176,292.36059485217027,116.45852604578364,138.6982913688009,162.03923605463638,222.86340747777527,44.801568226955204,84.09192778020154
2008-11-05,165.06237333737675,86.5131802114043,289.01433024609287,125.06223528290293,157.6857403983409,127.63002932039835,15.147219286087644,295.48005124558983,117.70112610898788,140.17818735815456,163.76817743660013,225.2413362874609,45.27959618592643,84.98917968886443
2008-11-06,165.65287851614025,86.9778668705252,291.84839874336154,126.28859295489613,159.23200348138906,128.88156672719205,15.295752602630698,298.3775224681877,118.85530089787983,141.5527717410732,165.374084770444,227.45004813545626,45.723606962175175,85.82258181311143
2008-11-07,165.79392565270035,87.56979613972545,293.7200945044033,127.0985128486471,160.25319759182986,129.7081160012617,15.39384803653254,300.29109110998434,119.61754925636244,142.4605845780539,166.43466956304104,228.90874139119086,46.01684373064518,86.37298319709338
2008-11-10,165.68729187451885,88.07679913483545,293.251308589724,126.89565988177512,159.99742877240288,129.50109803096046,15.36927900204269,299.8118176913455,119.42663612754005,142.23321329261339,166.16903493243424,228.54339630340505,45.94339949382738,86.23512937405155
2008-11-11,165.6219247369988,88.29419326824714,294.48337258354053,127.42879841835591,160.6696408489379,130.04518303713135,15.433851383187047,301.07144496214823,119.9283943600369,142.83079091866188,166.8671763518607,229.50359692779145,46.13642577064808,86.59743704256576
2008-11-12,165.57297857777172,88.48223815229689,297.0583714414962,128.5430515169917,162.0745559654163,131.1823141249256,15.56880687944105,303.7040507359111,120.9770630023588,144.0797209355582,168.326283481634,231.51040462902463,46.539848356539146,87.3546556913818
2008-11-14,165.6930676594703,88.53337193421915,298.87447316549094,129.32891476782262,163.06541806122647,131.98431282196222,15.663988634047358,305.5607816115609,121.71667068153735,144.96056946480186,169.35536625799614,232.92577105323699,46.82437526087994,87.88870878010724
2008-11-17,165.31943436085416,88.47545414864227,299.9445294016662,129.7919493331348,163.64923897323965,132.4568544730327,15.720070200812547,306.65477674748206,122.1524512322475,145.4795698321214,169.9617069865125,233.75971204271534,46.99201993866803,88.20337553609839
2008-11-18,164.9768798201476,87.9775413452394,299.0665020017232,129.41200945547197,163.17018867655662,132.06911362051716,15.674052850894967,305.75710644542727,121.79487445174725,145.05370759452927,169.46417820686474,233.07542740986767,46.85446023332144,87.94517785987259
2008-11-19,164.87154601446326,87.41476083527714,298.0437065169619,128.9694255550384,162.6121531523204,131.61744253002936,15.62044821655276,304.7114293608561,121.3783408486104,144.55762971157495,168.88461748997184,232.27831876290108,46.69421985184504,87.64440886628904
2008-11-20,164.96899187735588,86.85275037032878,299.32677294042685,129.52463385491174,163.3121920700863,132.18405043873548,15.687693631194625,306.0232000686756,121.9008698276609,145.1799446166811,169.61165911978316,233.27826778107166,46.89523663009525,88.02171459615978
2008-11-21,165.1814022962984,86.37665416342016,300.8446929631088,130.18146796710144,164.1403667230119,132.85437075411903,15.767247705287526,307.5750784330006,122.5190429675911,145.91616858575915,170.4717790847603,234.46124834122335,47.13304769507272,88.46808269649308
2008-11-24,164.72412976802715,86.21569032444665,303.3442513735994,131.26307648723932,165.50412165617212,133.95818700069518,15.898249373370371,310.13055603369327,123.5369884772114,147.12850835756234,171.88813835294536,236.4092620470768,47.52465109886857,89.20311690296687
2008-11-25,163.76465555592827,86.54849794204132,306.9379461113336,132.8181395058888,167.46483555919113,135.54517877496127,16.086594643978124,313.8046475722081,125.00052115797189,148.8715278605232,173.9244831838785,239.2099833962474,48.08767178508,90.25989899246449
2008-11-26,162.6269285442961,86.50832826590879,308.7457256361109,133.60040157599033,168.45115707687756,136.3435023513586,16.18134023275009,315.65287006749793,125.73673962036398,149.74833994354586,174.94885023767785,240.61886397157124,48.37089485850132,90.79150480847478
2008-11-28,161.55374825086594,86.71257728650552,309.8054183435941,134.05895163680563,169.02932366478316,136.8114674215042,16.236878647756875,316.7362698257212,126.16829962257579,150.2623137757955,175.5493185369473,241.44472821603398,48.53691589225128,91.10312400692278
2008-12-01,160.4166410314037,87.03022029797572,312.0384851706358,135.02524396109328,170.247681230933,137.79759978513843,16.353913512017368,319.0192939924721,127.07771639784654,151.3453993784983,176.81467200245672,243.18505353386098,48.88676831686477,91.7597921993238
2008-12-02,159.49687261075516,87.30052297897196,315.63727432038377,136.58251143290377,172.21117463671786,139.3868412746838,16.542525780375165,322.6985939132896,128.54332377860675,153.09088978122782,178.85390355035602,245.9897451780982,49.45058713968967,92.81807238027478
2008-12-03,158.8235548410612,87.37460697148647,317.8568025389522,137.5429453326737,173.4221455604847,140.36699492786815,16.658851087185,324.96777659085853,129.44722695369754,154.16740886664573,180.1115854473559,247.71951927425593,49.79831848358003,93.470759333312
2008-12-04,158.30927867826537,87.14454848578086,318.32415853161314,137.745179543916,173.6771342168243,140.57338143816887,16.683345179569535,325.4455880977959,129.63755774657946,154.39408660904834,180.37640982152098,248.0837499621228,49.87153869589526,93.60819266544162
2008-12-05,157.7796445970248,86.9071465546585,319.09642082556195,138.0793527616374,174.09847924666883,140.9144159437444,16.723819388245825,326.2351271562804,129.95206167298298,154.76865048772737,180.81400745993324,248.6856072849252,49.992528284161835,93.83528845965868
2008-12-08,157.5482156365677,86.55726921505274,319.21891840696145,138.1323598956903,174.16531372440406,140.96851142714962,16.73023947726319,326.3603652079665,130.00194883001106,154.82806445831395,180.8834199545632,248.78107493493033,50.01171986201474,93.8713107875071
2008-12-10,157.07727537908792,86.21116638729688,317.30358836916446,137.30355858460163,173.12031282475996,140.12269306003222,16.62985717420217,324.40218611961967,129.22193040626328,153.8990880554401,179.79811006971252,247.2883756048398,49.711646953517864,93.308078062655
2008-12-11,156.84562348591152,85.64907415546736,315.0282777929905,136.3189865518694,171.87890713897724,139.11790566660844,16.51060831823051,322.075973142308,128.29530985829481,152.79551332275008,178.5088194458014,245.51512791082396,49.35517624149814,92.63898743575851
2008-12-12,156.79430576770432,84.86799643289517,311.99733794204127,135.00743873884238,170.22523137109133,137.77942898375466,16.351756988865024,318.977226233398,127.06095918329005,151.32544208463582,176.79135618061576,243.1529857234335,48.88032182027291,91.74769221382572
2008-12-15,156.6681400861534,83.96672676018632,309.7971056179336,134.05535455547232,169.02478825541655,136.80779648443036,16.23644297843094,316.72777113085704,126.16491426389676,150.2582819244541,175.54460818251687,241.43824975029716,48.53561354554485,91.1006795200551
2008-12-16,157.00404013105893,83.09073845649542,307.31147383421256,132.9797723630679,167.6686316667797,135.71013029893047,16.10617120380844,314.18653171824326,125.1526403749614,149.05269686718324,174.13614035100184,239.50108966551107,48.14619201292409,90.36974065578791
2008-12-17,157.67557000197942,82.23613471826137,304.9595777779351,131.96206027349558,166.38544106976582,134.67152241272072,15.982908508591269,311.7820199189791,124.19483037959046,147.91197652385966,172.8034530398608,237.66815560278116,47.77772272765081,89.67812887181064
2008-12-18,158.55457199395414,81.51411943665894,302.711079011221,130.98909024271308,165.15866386286342,133.6785752350557,15.86506485753453,309.48321857494665,123.27912894474612,146.8214060973806,171.52935516146266,235.9158035085989,47.42545259594253,89.01692267642322
2008-12-19,159.3688894535864,80.56891462593909,300.3764779333039,129.97886203344203,163.88490937742785,132.64760488914837,15.742708590830956,307.09638867086,122.32836233171305,145.68907419180294,170.20646794252633,234.09634816864943,47.05969289823722,88.33039675106872
2008-12-22,160.225097165852,79.56954781252486,297.69290717423536,128.8176277189249,162.4207576113381,131.46252796105404,15.60206284941484,304.3527820658327,121.23547776759277,144.38748445978771,168.6858392184745,232.00492570084356,46.63926045738379,87.54125083828283
2008-12-23,160.89784869958748,78.67283435502169,295.2739810644474,127.77091039519681,161.10099552803237,130.39431930145838,15.475287114140391,301.87974064165536,120.25036977362565,143.21425309394274,167.31516974330881,230.11975222558596,46.260289638319115,86.82992781971902
2008-12-24,161.62317605664248,77.86240278695392,293.2106035211843,126.87804599095325,159.97522015435555,129.48312248944742,15.367145652465524,299.7702019841666,119.41005898272726,142.21347045591975,166.14596965784563,228.51167308738408,45.93702227002457,86.2231594126264
2008-12-26,162.20402712682838,77.10909929555267,292.67686076884974,126.64708491156259,159.68401099177714,129.2474192872152,15.339172235005265,299.22451853768314,119.19269217275352,141.95459370238953,165.84352763811813,228.09570433362987,45.85340130814252,86.0662040165145
2008-12-29,162.84786312546552,76.36743866597477,291.0683828289253,125.95106459174346,158.80642808903517,128.53710818790404,15.254872027288489,297.5800563281049,118.53763930845655,141.1744471891277,164.9320935910793,226.8421480816994,45.60140262167001,85.59320594563887
2008-12-30,163.61805547360157,75.72385741575681,289.621320076341,125.32489182626598,158.0169130454392,127.89807876198067,15.179031577386022,296.10062042634485,117.94832280160891,140.47259052521056,164.11212445866525,225.71438964907648,45.37469269681292,85.16767453273029
2008-12-31,164.59027945274875,75.1696817356618,289.4023749849991,125.2301499409618,157.89745696585507,127.80139162399783,15.16755668163485,295.8767771769302,117.85915738276951,140.36639743087804,163.98806058080416,225.5437562936112,45.34039078066083,85.1032903075806
2009-01-02,165.52485955447017,74.8621511342918,288.52870925871133,124.85209744603334,157.42078639110179,127.41557690620377,15.121767926705116,294.98356612626986,117.50335689447077,139.9426506991375,163.493003316477,224.86287090121547,45.20351441451627,84.84637524964471
2009-01-05,166.40638119675242,74.75812676397514,287.18142259066224,124.26909977207856,156.6857090141453,126.82060904838276,15.05115673388023,293.6061384624627,116.95467421189936,139.28918758947745,162.72957168343947,223.81287227583496,44.99243631252734,84.45018455340576
2009-01-06,167.50780037332993,74.79148226318065,286.3107254757944,123.89233185421435,156.21065810887106,126.43610528275586,15.005523563651485,292.7159624358918,116.60008269101343,138.86688069834088,162.23619656435875,223.13430045039135,44.85602503586886,84.19414246204279
2009-01-07,168.37904777318312,74.79832534941234,287.14946577864396,124.25527142543527,156.66827343038173,126.80649677633244,15.049481879768626,293.57346672454315,116.94165979576918,139.27368784599187,162.711463554142,223.78796695354058,44.98742966963062,84.44078715350317
2009-01-09,168.99794702647893,74.92798172839005,287.73792140221906,124.50990784981752,156.98933384498469,127.06636142881072,15.080322794690849,294.17508705825355,117.18130843014998,139.55910152282664,163.0449082829662,224.24657580828858,45.079622444245395,84.61383172429785
2009-01-12,169.14349064120287,74.94420430438156,289.81869127202293,125.41029825885157,158.12459844324596,127.98523877051878,15.189375786890114,296.30240713693746,118.02870224844621,140.56831981456395,164.22396362237654,225.86820953690764,45.40561465155338,85.22571461676672
2009-01-13,169.33453855442434,75.21356003407132,292.23569737984184,126.45618475963124,159.4433129766541,129.05259954860145,15.316050895005942,298.77348560557647,119.01302832134493,141.74061993801857,165.59354514033657,227.75188667179756,45.784284665762605,85.93647302875134
2009-01-14,169.4671853279924,75.46883362845645,293.6891831653185,127.08513689888628,160.23633241636907,129.6944654147653,15.392227975578658,300.2594882339295,119.60496060922955,142.4455919115033,166.4171538444961,228.88465085105753,46.01200088098393,86.3638932348425
2009-01-15,169.4825791104271,75.70492010373998,295.4421001185647,127.84365884571015,161.19272100580017,130.46856143259438,15.484098221107704,302.05162079266256,120.31883628175048,143.29579446334984,167.41043336245775,230.25077465749277,46.28662868827248,86.8793658544605
2009-01-16,168.9785722621949,75.8613366610374,296.0999754467311,128.12833455368596,161.55165669637086,130.7590821391335,15.51857741752041,302.7242138627511,120.58675610046177,143.61487819505086,167.78321433626817,230.76348528295057,46.38969738100717,87.07282437408058
2009-01-19,168.40468703442926,75.99578227412637,296.1834018984686,128.16443483468976,161.59717403040696,130.7959236357897,15.522949791574154,302.8095067000081,120.62073153451175,143.6553418245613,167.83048741763898,230.82850311599393,46.40276772268428,87.09735722576127
2009-01-20,167.53968472715565,76.22861943831447,297.1270325928085,128.57276255953033,162.1120173759701,131.21263519844368,15.572405405211303,303.7742479489388,121.00502526576118,144.113023075714,168.36518989711018,231.56391522643844,46.55060543284895,87.37484657576304
2009-01-21,166.6278147772866,76.49734896730244,299.20853643853513,129.4734705745096,163.24768243028046,132.13183666722344,15.681496865033413,305.90231842378165,121.85271799585381,145.1225973616137,169.54466113942416,233.18612097415945,46.876712631456364,87.98694530532046
2009-01-22,165.8459468810595,76.76299977722809,301.0843696256239,130.2851808146054,164.271133913527,132.96021304726125,15.779809141122838,307.82011705258043,122.61665132166834,146.03241693951657,170.6075903788257,234.64803870451033,47.17059760647203,88.53856336407924
2009-01-23,164.55229357495367,76.96515978578061,303.85450099332235,131.48387162200123,165.7825130044678,134.18351552980485,15.924991517519434,310.65222076794856,123.74478770566813,147.375990434773,172.17726813480982,236.8069215890404,47.60459141433806,89.35316377635161
